ensembl_gene_id mgi_symbol Symbol
ENSMUSG00000075289 Carns1 Carns1
ENSMUSG00000043541 Casc1 Casc1
ENSMUSG00000034471 Caskin2 Caskin2
ENSMUSG00000027187 Cat Cat
ENSMUSG00000033486 Catsper2 Catsper2
ENSMUSG00000038533 Cbfa2t2 Cbfa2t2
ENSMUSG00000031885 Cbfb Cbfb
ENSMUSG00000022947 Cbr3 Cbr3
ENSMUSG00000024039 Cbs Cbs
ENSMUSG00000039989 Cbx4 Cbx4
ENSMUSG00000089715 Cbx6 Cbx6
ENSMUSG00000053411 Cbx7 Cbx7
ENSMUSG00000028582 Cc2d1b Cc2d1b
ENSMUSG00000034795 Ccdc122 Ccdc122
ENSMUSG00000007721 Ccdc124 Ccdc124
ENSMUSG00000079235 Ccdc13 Ccdc13
ENSMUSG00000004994 Ccdc130 Ccdc130
ENSMUSG00000068114 Ccdc134 Ccdc134
ENSMUSG00000034303 Ccdc15 Ccdc15
ENSMUSG00000028689 Ccdc163 Ccdc163
ENSMUSG00000031143 Ccdc22 Ccdc22
ENSMUSG00000078588 Ccdc24 Ccdc24
ENSMUSG00000028795 Ccdc28b Ccdc28b
ENSMUSG00000027160 Ccdc34 Ccdc34
ENSMUSG00000078622 Ccdc47 Ccdc47
ENSMUSG00000074358 Ccdc61 Ccdc61
ENSMUSG00000032740 Ccdc88a Ccdc88a
ENSMUSG00000037979 Ccdc92 Ccdc92
ENSMUSG00000032532 Cck Cck
ENSMUSG00000000982 Ccl3 Ccl3
ENSMUSG00000018927 Ccl6 Ccl6
ENSMUSG00000019122 Ccl9 Ccl9
ENSMUSG00000070348 Ccnd1 Ccnd1
ENSMUSG00000023572 Ccndbp1 Ccndbp1
ENSMUSG00000020326 Ccng1 Ccng1
ENSMUSG00000063015 Ccni Ccni
ENSMUSG00000070871 Ccnyl1 Ccnyl1
ENSMUSG00000033904 Ccp110 Ccp110
ENSMUSG00000043953 Ccrl2 Ccrl2
ENSMUSG00000034108 Ccs Ccs
ENSMUSG00000001416 Cct3 Cct3
ENSMUSG00000022234 Cct5 Cct5
ENSMUSG00000029447 Cct6a Cct6a
ENSMUSG00000029617 Ccz1 Ccz1
ENSMUSG00000005087 Cd44 Cd44
ENSMUSG00000055447 Cd47 Cd47
ENSMUSG00000032679 Cd59a Cd59a
ENSMUSG00000025351 Cd63 Cd63
ENSMUSG00000024610 Cd74 Cd74
ENSMUSG00000037706 Cd81 Cd81
ENSMUSG00000027215 Cd82 Cd82
ENSMUSG00000022901 Cd86 Cd86
ENSMUSG00000030342 Cd9 Cd9
ENSMUSG00000021982 Cdadc1 Cdadc1
ENSMUSG00000039128 Cdc123 Cdc123
ENSMUSG00000033502 Cdc14a Cdc14a
ENSMUSG00000020307 Cdc34 Cdc34
ENSMUSG00000019471 Cdc37 Cdc37
ENSMUSG00000024780 Cdc37l1 Cdc37l1
ENSMUSG00000006699 Cdc42 Cdc42
ENSMUSG00000026490 Cdc42bpa Cdc42bpa
ENSMUSG00000049521 Cdc42ep1 Cdc42ep1
ENSMUSG00000045664 Cdc42ep2 Cdc42ep2
ENSMUSG00000046722 Cdc42se1 Cdc42se1
ENSMUSG00000052298 Cdc42se2 Cdc42se2
ENSMUSG00000055612 Cdca7 Cdca7
ENSMUSG00000022321 Cdh10 Cdh10
ENSMUSG00000031673 Cdh11 Cdh11
ENSMUSG00000047216 Cdh19 Cdh19
ENSMUSG00000050840 Cdh20 Cdh20
ENSMUSG00000004071 Cdip1 Cdip1
ENSMUSG00000029062 Cdk11b Cdk11b
ENSMUSG00000031065 Cdk16 Cdk16
ENSMUSG00000026437 Cdk18 Cdk18
ENSMUSG00000038481 Cdk19 Cdk19
ENSMUSG00000025358 Cdk2 Cdk2
ENSMUSG00000024856 Cdk2ap2 Cdk2ap2
ENSMUSG00000028969 Cdk5 Cdk5
ENSMUSG00000039298 Cdk5rap2 Cdk5rap2
ENSMUSG00000006191 Cdkal1 Cdkal1
ENSMUSG00000029403 Cdkl2 Cdkl2
ENSMUSG00000031292 Cdkl5 Cdkl5
ENSMUSG00000023067 Cdkn1a Cdkn1a
ENSMUSG00000003031 Cdkn1b Cdkn1b
ENSMUSG00000037664 Cdkn1c Cdkn1c
ENSMUSG00000073802 Cdkn2b Cdkn2b
ENSMUSG00000096472 Cdkn2d Cdkn2d
ENSMUSG00000030878 Cdr2 Cdr2
ENSMUSG00000050910 Cdr2l Cdr2l
ENSMUSG00000058793 Cds2 Cds2
ENSMUSG00000032803 Cdv3 Cdv3
ENSMUSG00000059288 Cdyl Cdyl
ENSMUSG00000056216 Cebpg Cebpg
ENSMUSG00000071226 Cecr2 Cecr2
ENSMUSG00000068740 Celsr2 Celsr2
ENSMUSG00000060240 Cend1 Cend1
ENSMUSG00000068267 Cenpb Cenpb
ENSMUSG00000039523 Cep104 Cep104
ENSMUSG00000048799 Cep120 Cep120
ENSMUSG00000039781 Cep131 Cep131
ENSMUSG00000057335 Cep170 Cep170
ENSMUSG00000038241 Cep250 Cep250
ENSMUSG00000038594 Cep85l Cep85l
ENSMUSG00000022604 Cep97 Cep97
ENSMUSG00000040774 Cept1 Cept1
ENSMUSG00000039787 Cercam Cercam
ENSMUSG00000035891 Cerk Cerk
ENSMUSG00000015714 Cers2 Cers2
ENSMUSG00000023021 Cers5 Cers5
ENSMUSG00000056973 Ces1d Ces1d
ENSMUSG00000020462 Cfap36 Cfap36
ENSMUSG00000056201 Cfl1 Cfl1
ENSMUSG00000062929 Cfl2 Cfl2
ENSMUSG00000028298 Cga Cga
ENSMUSG00000020309 Chac2 Chac2
ENSMUSG00000063765 Chadl Chadl
ENSMUSG00000053768 Chchd3 Chchd3
ENSMUSG00000042198 Chchd7 Chchd7
ENSMUSG00000028089 Chd1l Chd1l
ENSMUSG00000063870 Chd4 Chd4
ENSMUSG00000041235 Chd7 Chd7
ENSMUSG00000014668 Chfr Chfr
ENSMUSG00000021194 Chga Chga
ENSMUSG00000027350 Chgb Chgb
ENSMUSG00000064246 Chil1 Chil1
ENSMUSG00000025531 Chm Chm
ENSMUSG00000033916 Chmp2a Chmp2a
ENSMUSG00000004843 Chmp2b Chmp2b
ENSMUSG00000028419 Chmp5 Chmp5
ENSMUSG00000034190 Chmp7 Chmp7
ENSMUSG00000004633 Chn2 Chn2
ENSMUSG00000001774 Chordc1 Chordc1
ENSMUSG00000060002 Chpt1 Chpt1
ENSMUSG00000033350 Chst2 Chst2
ENSMUSG00000060402 Chst8 Chst8
ENSMUSG00000001017 Chtop Chtop
ENSMUSG00000090258 Churc1 Churc1
ENSMUSG00000003662 Ciao1 Ciao1
ENSMUSG00000038550 Ciart Ciart
ENSMUSG00000030538 Cib1 Cib1
ENSMUSG00000034157 Cipc Cipc
ENSMUSG00000045193 Cirbp Cirbp
ENSMUSG00000037710 Cisd1 Cisd1
ENSMUSG00000028165 Cisd2 Cisd2
ENSMUSG00000040549 Ckap5 Ckap5
ENSMUSG00000001270 Ckb Ckb
ENSMUSG00000033392 Clasp2 Clasp2
ENSMUSG00000061028 Clasrp Clasrp
ENSMUSG00000022843 Clcn2 Clcn2
ENSMUSG00000004319 Clcn3 Clcn3
ENSMUSG00000004317 Clcn5 Clcn5
ENSMUSG00000029016 Clcn6 Clcn6
ENSMUSG00000037625 Cldn11 Cldn11
ENSMUSG00000018569 Cldn7 Cldn7
ENSMUSG00000066720 Cldn9 Cldn9
ENSMUSG00000022744 Cldnd1 Cldnd1
ENSMUSG00000068663 Clec16a Clec16a
ENSMUSG00000029915 Clec5a Clec5a
ENSMUSG00000002190 Clgn Clgn
ENSMUSG00000037242 Clic4 Clic4
ENSMUSG00000022949 Clic6 Clic6
ENSMUSG00000063146 Clip2 Clip2
ENSMUSG00000013921 Clip3 Clip3
ENSMUSG00000068917 Clk2 Clk2
ENSMUSG00000020385 Clk4 Clk4
ENSMUSG00000021097 Clmn Clmn
ENSMUSG00000030720 Cln3 Cln3
ENSMUSG00000022125 Cln5 Cln5
ENSMUSG00000026317 Cln8 Cln8
ENSMUSG00000025439 Clns1a Clns1a
ENSMUSG00000001829 Clpb Clpb
ENSMUSG00000002660 Clpp Clpp
ENSMUSG00000002981 Clptm1 Clptm1
ENSMUSG00000047547 Cltb Cltb
ENSMUSG00000034390 Cmip Cmip
ENSMUSG00000028719 Cmpk1 Cmpk1
ENSMUSG00000040759 Cmtm5 Cmtm5
ENSMUSG00000032434 Cmtm6 Cmtm6
ENSMUSG00000024644 Cndp2 Cndp2
ENSMUSG00000015759 Cnih1 Cnih1
ENSMUSG00000026514 Cnih3 Cnih3
ENSMUSG00000062169 Cnih4 Cnih4
ENSMUSG00000025658 Cnksr2 Cnksr2
ENSMUSG00000015202 Cnksr3 Cnksr3
ENSMUSG00000053931 Cnn3 Cnn3
ENSMUSG00000056167 Cnot10 Cnot10
ENSMUSG00000006782 Cnp Cnp
ENSMUSG00000033159 Cnppd1 Cnppd1
ENSMUSG00000036968 Cnpy4 Cnpy4
ENSMUSG00000028444 Cntfr Cntfr
ENSMUSG00000055022 Cntn1 Cntn1
ENSMUSG00000053024 Cntn2 Cntn2
ENSMUSG00000030075 Cntn3 Cntn3
ENSMUSG00000057110 Cntrl Cntrl
ENSMUSG00000001755 Coasy Coasy
ENSMUSG00000020173 Cobl Cobl
ENSMUSG00000034903 Cobll1 Cobll1
ENSMUSG00000034893 Cog3 Cog3
ENSMUSG00000031753 Cog4 Cog4
ENSMUSG00000024330 Col11a2 Col11a2
ENSMUSG00000040690 Col16a1 Col16a1
ENSMUSG00000029661 Col1a2 Col1a2
ENSMUSG00000045672 Col27a1 Col27a1
ENSMUSG00000020241 Col6a2 Col6a2
ENSMUSG00000048126 Col6a3 Col6a3
ENSMUSG00000026147 Col9a1 Col9a1
ENSMUSG00000027570 Col9a3 Col9a3
ENSMUSG00000051355 Commd1 Commd1
ENSMUSG00000051154 Commd3 Commd3
ENSMUSG00000032299 Commd4 Commd4
ENSMUSG00000075486 Commd6 Commd6
ENSMUSG00000029213 Commd8 Commd8
ENSMUSG00000027163 Commd9 Commd9
ENSMUSG00000055681 Cope Cope
ENSMUSG00000019373 Cops3 Cops3
ENSMUSG00000025917 Cops5 Cops5
ENSMUSG00000026240 Cops7b Cops7b
ENSMUSG00000039914 Coq10a Coq10a
ENSMUSG00000030652 Coq7 Coq7
ENSMUSG00000024835 Coro1b Coro1b
ENSMUSG00000004530 Coro1c Coro1c
ENSMUSG00000041729 Coro2b Coro2b
ENSMUSG00000039637 Coro7 Coro7
ENSMUSG00000023020 Cox14 Cox14
ENSMUSG00000040018 Cox15 Cox15
ENSMUSG00000046516 Cox17 Cox17
ENSMUSG00000031818 Cox4i1 Cox4i1
ENSMUSG00000061518 Cox5b Cox5b
ENSMUSG00000041697 Cox6a1 Cox6a1
ENSMUSG00000051811 Cox6b2 Cox6b2
ENSMUSG00000014313 Cox6c Cox6c
ENSMUSG00000032330 Cox7a2 Cox7a2
ENSMUSG00000017778 Cox7c Cox7c
ENSMUSG00000071553 Cpa2 Cpa2
ENSMUSG00000020841 Cpd Cpd
ENSMUSG00000025586 Cpeb1 Cpeb1
ENSMUSG00000039782 Cpeb2 Cpeb2
ENSMUSG00000039652 Cpeb3 Cpeb3
ENSMUSG00000020183 Cpm Cpm
ENSMUSG00000028228 Cpne3 Cpne3
ENSMUSG00000022742 Cpox Cpox
ENSMUSG00000024900 Cpt1a Cpt1a
ENSMUSG00000028607 Cpt2 Cpt2
ENSMUSG00000016481 Cr1l Cr1l
ENSMUSG00000045867 Cradd Cradd
ENSMUSG00000026853 Crat Crat
ENSMUSG00000005362 Crbn Crbn
ENSMUSG00000028466 Creb3 Creb3
ENSMUSG00000038648 Creb3l2 Creb3l2
ENSMUSG00000053007 Creb5 Creb5
ENSMUSG00000051451 Crebzf Crebzf
ENSMUSG00000050967 Creg2 Creg2
ENSMUSG00000024074 Crim1 Crim1
ENSMUSG00000024146 Cript Cript
ENSMUSG00000003623 Crot Crot
ENSMUSG00000042401 Crtac1 Crtac1
ENSMUSG00000027936 Crtc2 Crtc2
ENSMUSG00000032060 Cryab Cryab
ENSMUSG00000066975 Cryba4 Cryba4
ENSMUSG00000029343 Crybb1 Crybb1
ENSMUSG00000022723 Crybg3 Crybg3
ENSMUSG00000068823 Csde1 Csde1
ENSMUSG00000014599 Csf1 Csf1
ENSMUSG00000024621 Csf1r Csf1r
ENSMUSG00000028804 Csmd2 Csmd2
ENSMUSG00000022311 Csmd3 Csmd3
ENSMUSG00000024576 Csnk1a1 Csnk1a1
ENSMUSG00000074698 Csnk2a1 Csnk2a1
ENSMUSG00000044647 Csrnp3 Csrnp3
ENSMUSG00000026421 Csrp1 Csrp1
ENSMUSG00000005054 Cstb Cstb
ENSMUSG00000037373 Ctbp1 Ctbp1
ENSMUSG00000026176 Ctdsp1 Ctdsp1
ENSMUSG00000078429 Ctdsp2 Ctdsp2
ENSMUSG00000047409 Ctdspl Ctdspl
ENSMUSG00000052928 Ctif Ctif
ENSMUSG00000037815 Ctnna1 Ctnna1
ENSMUSG00000063063 Ctnna2 Ctnna2
ENSMUSG00000038816 Ctnnal1 Ctnnal1
ENSMUSG00000028988 Ctnnbip1 Ctnnbip1
ENSMUSG00000034101 Ctnnd1 Ctnnd1
ENSMUSG00000028633 Ctps Ctps
ENSMUSG00000005609 Ctr9 Ctr9
ENSMUSG00000017760 Ctsa Ctsa
ENSMUSG00000021939 Ctsb Ctsb
ENSMUSG00000007891 Ctsd Ctsd
ENSMUSG00000083282 Ctsf Ctsf
ENSMUSG00000028111 Ctsk Ctsk
ENSMUSG00000028015 Ctso Ctso
ENSMUSG00000038642 Ctss Ctss
ENSMUSG00000000416 Cttnbp2 Cttnbp2
ENSMUSG00000062127 Cttnbp2nl Cttnbp2nl
ENSMUSG00000038888 Ctu1 Ctu1
ENSMUSG00000036748 Cuedc2 Cuedc2
ENSMUSG00000032030 Cul5 Cul5
ENSMUSG00000024194 Cuta Cuta
ENSMUSG00000042589 Cux2 Cux2
ENSMUSG00000004096 Cwc15 Cwc15
ENSMUSG00000021715 Cwc27 Cwc27
ENSMUSG00000025200 Cwf19l1 Cwf19l1
ENSMUSG00000052336 Cx3cr1 Cx3cr1
ENSMUSG00000061353 Cxcl12 Cxcl12
ENSMUSG00000021508 Cxcl14 Cxcl14
ENSMUSG00000045382 Cxcr4 Cxcr4
ENSMUSG00000046668 Cxxc5 Cxxc5
ENSMUSG00000048796 Cyb561d1 Cyb561d1
ENSMUSG00000037190 Cyb561d2 Cyb561d2
ENSMUSG00000024646 Cyb5a Cyb5a
ENSMUSG00000057778 Cyb5d2 Cyb5d2
ENSMUSG00000028621 Cyb5rl Cyb5rl
ENSMUSG00000022551 Cyc1 Cyc1
ENSMUSG00000030447 Cyfip1 Cyfip1
ENSMUSG00000053929 Cyhr1 Cyhr1
ENSMUSG00000036712 Cyld Cyld
ENSMUSG00000049439 Cyp20a1 Cyp20a1
ENSMUSG00000026170 Cyp27a1 Cyp27a1
ENSMUSG00000052914 Cyp2j6 Cyp2j6
ENSMUSG00000015224 Cyp2j9 Cyp2j9
ENSMUSG00000027983 Cyp2u1 Cyp2u1
ENSMUSG00000024055 Cyp4f13 Cyp4f13
ENSMUSG00000048440 Cyp4f16 Cyp4f16
ENSMUSG00000001467 Cyp51 Cyp51
ENSMUSG00000046727 Cystm1 Cystm1
ENSMUSG00000017132 Cyth1 Cyth1
ENSMUSG00000003269 Cyth2 Cyth2
ENSMUSG00000097121 D130020L05Rik D130020L05Rik
ENSMUSG00000022864 D16Ertd472e D16Ertd472e
ENSMUSG00000068373 D430041D05Rik D430041D05Rik
ENSMUSG00000029190 D5Ertd579e D5Ertd579e
ENSMUSG00000030347 D6Wsu163e D6Wsu163e
ENSMUSG00000073478 D730003I15Rik D730003I15Rik
ENSMUSG00000030994 D7Ertd443e D7Ertd443e
ENSMUSG00000019362 D8Ertd738e D8Ertd738e
ENSMUSG00000034574 Daam1 Daam1
ENSMUSG00000040260 Daam2 Daam2
ENSMUSG00000028519 Dab1 Dab1
ENSMUSG00000078794 Dact3 Dact3
ENSMUSG00000022174 Dad1 Dad1
ENSMUSG00000039206 Daglb Daglb
ENSMUSG00000026356 Dars Dars
ENSMUSG00000000346 Dazap2 Dazap2
ENSMUSG00000026385 Dbi Dbi
ENSMUSG00000017734 Dbndd2 Dbndd2
ENSMUSG00000000340 Dbt Dbt
ENSMUSG00000045608 Dbx2 Dbx2
ENSMUSG00000041966 Dcaf17 Dcaf17
ENSMUSG00000021222 Dcaf4 Dcaf4
ENSMUSG00000026571 Dcaf6 Dcaf6
ENSMUSG00000035910 Dcdc2a Dcdc2a
ENSMUSG00000032500 Dclk3 Dclk3
ENSMUSG00000025077 Dclre1a Dclre1a
ENSMUSG00000027845 Dclre1b Dclre1b
ENSMUSG00000021962 Dcp1a Dcp1a
ENSMUSG00000041477 Dcp1b Dcp1b
ENSMUSG00000032040 Dcps Dcps
ENSMUSG00000031865 Dctn1 Dctn1
ENSMUSG00000025410 Dctn2 Dctn2
ENSMUSG00000028447 Dctn3 Dctn3
ENSMUSG00000024603 Dctn4 Dctn4
ENSMUSG00000031516 Dctn6 Dctn6
ENSMUSG00000042462 Dctpp1 Dctpp1
ENSMUSG00000051674 Dcun1d4 Dcun1d4
ENSMUSG00000039450 Dcxr Dcxr
ENSMUSG00000074247 Dda1 Dda1
ENSMUSG00000007039 Ddah2 Ddah2
ENSMUSG00000024740 Ddb1 Ddb1
ENSMUSG00000020182 Ddc Ddc
ENSMUSG00000037697 Ddhd1 Ddhd1
ENSMUSG00000061313 Ddhd2 Ddhd2
ENSMUSG00000025408 Ddit3 Ddit3
ENSMUSG00000116429 Ddit3 Ddit3
ENSMUSG00000020108 Ddit4 Ddit4
ENSMUSG00000003534 Ddr1 Ddr1
ENSMUSG00000068290 Ddrgk1 Ddrgk1
ENSMUSG00000037149 Ddx1 Ddx1
ENSMUSG00000020075 Ddx21 Ddx21
ENSMUSG00000019432 Ddx39b Ddx39b
ENSMUSG00000069045 Ddx3y Ddx3y
ENSMUSG00000057788 Ddx49 Ddx49
ENSMUSG00000029599 Ddx54 Ddx54
ENSMUSG00000004393 Ddx56 Ddx56
ENSMUSG00000058886 Deaf1 Deaf1
ENSMUSG00000054499 Dedd2 Dedd2
ENSMUSG00000001482 Def8 Def8
ENSMUSG00000038633 Degs1 Degs1
ENSMUSG00000038456 Dennd2a Dennd2a
ENSMUSG00000053641 Dennd4a Dennd4a
ENSMUSG00000042404 Dennd4b Dennd4b
ENSMUSG00000035901 Dennd5a Dennd5a
ENSMUSG00000037426 Depdc5 Depdc5
ENSMUSG00000022419 Deptor Deptor
ENSMUSG00000018442 Derl2 Derl2
ENSMUSG00000022472 Desi1 Desi1
ENSMUSG00000038055 Dexi Dexi
ENSMUSG00000028974 Dffa Dffa
ENSMUSG00000030747 Dgat2 Dgat2
ENSMUSG00000070738 Dgkd Dgkd
ENSMUSG00000038665 Dgki Dgki
ENSMUSG00000004815 Dgkq Dgkq
ENSMUSG00000040479 Dgkz Dgkz
ENSMUSG00000014554 Dguok Dguok
ENSMUSG00000034926 Dhcr24 Dhcr24
ENSMUSG00000058454 Dhcr7 Dhcr7
ENSMUSG00000021707 Dhfr Dhfr
ENSMUSG00000060038 Dhps Dhps
ENSMUSG00000002332 Dhrs1 Dhrs1
ENSMUSG00000022210 Dhrs4 Dhrs4
ENSMUSG00000042569 Dhrs7b Dhrs7b
ENSMUSG00000024422 Dhx16 Dhx16
ENSMUSG00000032480 Dhx30 Dhx30
ENSMUSG00000006019 Dhx34 Dhx34
ENSMUSG00000029480 Dhx37 Dhx37
ENSMUSG00000042699 Dhx9 Dhx9
ENSMUSG00000029433 Diablo Diablo
ENSMUSG00000041415 Dicer1 Dicer1
ENSMUSG00000020231 Dip2a Dip2a
ENSMUSG00000023026 Dip2b Dip2b
ENSMUSG00000048264 Dip2c Dip2c
ENSMUSG00000043670 Diras1 Diras1
ENSMUSG00000053333 Dis3l2 Dis3l2
ENSMUSG00000032064 Dixdc1 Dixdc1
ENSMUSG00000097589 Dleu2 Dleu2
ENSMUSG00000022770 Dlg1 Dlg1
ENSMUSG00000052572 Dlg2 Dlg2
ENSMUSG00000047428 Dlk2 Dlk2
ENSMUSG00000004789 Dlst Dlst
ENSMUSG00000030409 Dmpk Dmpk
ENSMUSG00000030410 Dmwd Dmwd
ENSMUSG00000037416 Dmxl1 Dmxl1
ENSMUSG00000021879 Dnah12 Dnah12
ENSMUSG00000005237 Dnah2 Dnah2
ENSMUSG00000004460 Dnajb11 Dnajb11
ENSMUSG00000020109 Dnajb12 Dnajb12
ENSMUSG00000074212 Dnajb14 Dnajb14
ENSMUSG00000026203 Dnajb2 Dnajb2
ENSMUSG00000039768 Dnajc11 Dnajc11
ENSMUSG00000025354 Dnajc14 Dnajc14
ENSMUSG00000024350 Dnajc18 Dnajc18
ENSMUSG00000027679 Dnajc19 Dnajc19
ENSMUSG00000044224 Dnajc21 Dnajc21
ENSMUSG00000027166 Dnajc24 Dnajc24
ENSMUSG00000061118 Dnajc30 Dnajc30
ENSMUSG00000028528 Dnajc6 Dnajc6
ENSMUSG00000014195 Dnajc7 Dnajc7
ENSMUSG00000019088 Dnase1l1 Dnase1l1
ENSMUSG00000036766 Dner Dner
ENSMUSG00000075467 Dnlz Dnlz
ENSMUSG00000033335 Dnm2 Dnm2
ENSMUSG00000040265 Dnm3 Dnm3
ENSMUSG00000020661 Dnmt3a Dnmt3a
ENSMUSG00000040658 Dnph1 Dnph1
ENSMUSG00000058325 Dock1 Dock1
ENSMUSG00000038608 Dock10 Dock10
ENSMUSG00000039716 Dock3 Dock3
ENSMUSG00000035954 Dock4 Dock4
ENSMUSG00000044447 Dock5 Dock5
ENSMUSG00000025558 Dock9 Dock9
ENSMUSG00000078440 Dohh Dohh
ENSMUSG00000044716 Dok7 Dok7
ENSMUSG00000075419 Dolk Dolk
ENSMUSG00000026856 Dolpp1 Dolpp1
ENSMUSG00000061589 Dot1l Dot1l
ENSMUSG00000028540 Dph2 Dph2
ENSMUSG00000021905 Dph3 Dph3
ENSMUSG00000063904 Dpp3 Dpp3
ENSMUSG00000026958 Dpp7 Dpp7
ENSMUSG00000032393 Dpp8 Dpp8
ENSMUSG00000043067 Dpy19l1 Dpy19l1
ENSMUSG00000022048 Dpysl2 Dpysl2
ENSMUSG00000027900 Dram2 Dram2
ENSMUSG00000020457 Drg1 Drg1
ENSMUSG00000026131 Dst Dst
ENSMUSG00000015932 Dstn Dstn
ENSMUSG00000042046 Dstyk Dstyk
ENSMUSG00000027430 Dtd1 Dtd1
ENSMUSG00000020956 Dtd2 Dtd2
ENSMUSG00000024302 Dtna Dtna
ENSMUSG00000025155 Dus1l Dus1l
ENSMUSG00000031901 Dus2 Dus2
ENSMUSG00000039384 Dusp10 Dusp10
ENSMUSG00000030002 Dusp11 Dusp11
ENSMUSG00000042662 Dusp15 Dusp15
ENSMUSG00000030203 Dusp16 Dusp16
ENSMUSG00000027001 Dusp19 Dusp19
ENSMUSG00000026544 Dusp23 Dusp23
ENSMUSG00000039661 Dusp26 Dusp26
ENSMUSG00000003518 Dusp3 Dusp3
ENSMUSG00000053716 Dusp7 Dusp7
ENSMUSG00000037887 Dusp8 Dusp8
ENSMUSG00000018707 Dync1h1 Dync1h1
ENSMUSG00000027012 Dync1i2 Dync1i2
ENSMUSG00000032435 Dync1li1 Dync1li1
ENSMUSG00000035770 Dync1li2 Dync1li2
ENSMUSG00000020483 Dynll2 Dynll2
ENSMUSG00000002409 Dyrk1b Dyrk1b
ENSMUSG00000086782 E130102H24Rik E130102H24Rik
ENSMUSG00000087177 E130307A14Rik E130307A14Rik
ENSMUSG00000045071 E130308A19Rik E130308A19Rik
ENSMUSG00000027552 E2f5 E2f5
ENSMUSG00000021890 Eaf1 Eaf1
ENSMUSG00000031168 Ebp Ebp
ENSMUSG00000053898 Ech1 Ech1
ENSMUSG00000019883 Echdc1 Echdc1
ENSMUSG00000025465 Echs1 Echs1
ENSMUSG00000024132 Eci1 Eci1
ENSMUSG00000066839 Ecsit Ecsit
ENSMUSG00000038957 Edc3 Edc3
ENSMUSG00000030104 Edem1 Edem1
ENSMUSG00000038312 Edem2 Edem2
ENSMUSG00000015092 Edf1 Edf1
ENSMUSG00000034488 Edil3 Edil3
ENSMUSG00000037742 Eef1a1 Eef1a1
ENSMUSG00000055762 Eef1d Eef1d
ENSMUSG00000001707 Eef1e1 Eef1e1
ENSMUSG00000034994 Eef2 Eef2
ENSMUSG00000033216 Eefsec Eefsec
ENSMUSG00000034210 Efcab14 Efcab14
ENSMUSG00000068263 Efcc1 Efcc1
ENSMUSG00000020467 Efemp1 Efemp1
ENSMUSG00000026255 Efhd1 Efhd1
ENSMUSG00000027954 Efna1 Efna1
ENSMUSG00000003070 Efna2 Efna2
ENSMUSG00000003934 Efnb3 Efnb3
ENSMUSG00000020658 Efr3b Efr3b
ENSMUSG00000022203 Efs Efs
ENSMUSG00000031987 Egln1 Egln1
ENSMUSG00000058709 Egln2 Egln2
ENSMUSG00000024772 Ehd1 Ehd1
ENSMUSG00000024065 Ehd3 Ehd3
ENSMUSG00000091337 Eid1 Eid1
ENSMUSG00000035530 Eif1 Eif1
ENSMUSG00000067194 Eif1ax Eif1ax
ENSMUSG00000029613 Eif2ak1 Eif2ak1
ENSMUSG00000031668 Eif2ak3 Eif2ak3
ENSMUSG00000029388 Eif2b1 Eif2b1
ENSMUSG00000028683 Eif2b3 Eif2b3
ENSMUSG00000029145 Eif2b4 Eif2b4
ENSMUSG00000069049 Eif2s3y Eif2s3y
ENSMUSG00000030738 Eif3c Eif3c
ENSMUSG00000016554 Eif3d Eif3d
ENSMUSG00000070319 Eif3g Eif3g
ENSMUSG00000027236 Eif3j1 Eif3j1
ENSMUSG00000043424 Eif3j2 Eif3j2
ENSMUSG00000033047 Eif3l Eif3l
ENSMUSG00000027170 Eif3m Eif3m
ENSMUSG00000059796 Eif4a1 Eif4a1
ENSMUSG00000025580 Eif4a3 Eif4a3
ENSMUSG00000026254 Eif4e2 Eif4e2
ENSMUSG00000045983 Eif4g1 Eif4g1
ENSMUSG00000005610 Eif4g2 Eif4g2
ENSMUSG00000040731 Eif4h Eif4h
ENSMUSG00000050192 Eif5a2 Eif5a2
ENSMUSG00000027613 Eif6 Eif6
ENSMUSG00000003410 Elavl3 Elavl3
ENSMUSG00000036461 Elf1 Elf1
ENSMUSG00000037174 Elf2 Elf2
ENSMUSG00000043460 Elfn2 Elfn2
ENSMUSG00000026436 Elk4 Elk4
ENSMUSG00000001542 Ell2 Ell2
ENSMUSG00000041112 Elmo1 Elmo1
ENSMUSG00000006390 Elovl1 Elovl1
ENSMUSG00000032262 Elovl4 Elovl4
ENSMUSG00000032349 Elovl5 Elovl5
ENSMUSG00000041220 Elovl6 Elovl6
ENSMUSG00000021696 Elovl7 Elovl7
ENSMUSG00000027167 Elp4 Elp4
ENSMUSG00000078517 Emc1 Emc1
ENSMUSG00000008140 Emc10 Emc10
ENSMUSG00000030286 Emc3 Emc3
ENSMUSG00000055943 Emc7 Emc7
ENSMUSG00000031819 Emc8 Emc8
ENSMUSG00000058070 Eml1 Eml1
ENSMUSG00000040811 Eml2 Eml2
ENSMUSG00000071647 Eml3 Eml3
ENSMUSG00000051166 Eml5 Eml5
ENSMUSG00000044072 Eml6 Eml6
ENSMUSG00000022505 Emp2 Emp2
ENSMUSG00000040212 Emp3 Emp3
ENSMUSG00000037419 Endod1 Endod1
ENSMUSG00000028445 Enho Enho
ENSMUSG00000029326 Enoph1 Enoph1
ENSMUSG00000022012 Enox1 Enox1
ENSMUSG00000031109 Enox2 Enox2
ENSMUSG00000037370 Enpp1 Enpp1
ENSMUSG00000022425 Enpp2 Enpp2
